,algorithm,server,client,cardinality,success,bytes transmitted,bytes received,communication time(s),idle time(s),computation time(s)
1145,Cuckoo,900,900,10000,True,35220.0,35187.0,0.594257,0.073685,0.038154
1146,Cuckoo,900,900,10000,True,20813.0,35235.0,0.492347,0.117147,0.04052
1147,Cuckoo,900,900,10000,True,35235.0,35187.0,0.589096,0.074006,0.039763
1148,Cuckoo,900,900,10000,True,20828.0,35220.0,0.494574,0.136628,0.038929
1149,Cuckoo,900,900,10000,True,35220.0,35202.0,0.592852,0.076288,0.03948
1150,Cuckoo,900,900,10000,True,20828.0,35220.0,0.494362,0.122478,0.039192
1151,Cuckoo,900,900,10000,True,35220.0,35202.0,0.591189,0.077144,0.039149
1152,Cuckoo,900,900,10000,True,20828.0,35235.0,0.37541,0.103292,0.038252
1153,Cuckoo,900,900,10000,True,35235.0,35202.0,0.474986,0.062241,0.038319
1154,Cuckoo,900,900,10000,True,20813.0,35220.0,0.493643,0.153188,0.038871
1155,Cuckoo,900,900,10000,True,35220.0,35187.0,0.592345,0.085411,0.039977
1156,Cuckoo,900,900,10000,True,20813.0,35220.0,0.375908,0.10345,0.037921
1157,Cuckoo,900,900,10000,True,35220.0,35187.0,0.471917,0.05959,0.040606
1158,Cuckoo,900,900,10000,True,20813.0,35205.0,0.494138,0.123725,0.040235
1159,Cuckoo,900,900,10000,True,35205.0,35187.0,0.592116,0.074818,0.040272
1160,Cuckoo,20,20,10000,True,14547.0,28921.0,0.482731,30.12,0.03818
1161,Cuckoo,20,20,10000,True,28921.0,28921.0,0.60631,0.067112,0.035619
1162,Cuckoo,20,20,10000,True,14547.0,28921.0,0.481791,27.2413,0.039032
1163,Cuckoo,20,20,10000,True,28921.0,28921.0,0.564707,0.088523,0.035463
1164,Cuckoo,20,20,10000,True,14547.0,28921.0,0.365435,26.5162,0.035417
1165,Cuckoo,20,20,10000,True,28921.0,28921.0,0.442285,0.070596,0.037554
1166,Cuckoo,20,20,10000,True,14547.0,28921.0,0.365246,0.13693,0.035525
1167,Cuckoo,20,20,10000,True,28921.0,28921.0,0.444286,0.083566,0.035872
1168,Cuckoo,20,20,10000,True,14547.0,28921.0,0.486186,0.114175,0.034883
1169,Cuckoo,20,20,10000,True,28921.0,28921.0,0.563947,0.072545,0.036064
1170,Cuckoo,20,20,10000,True,14547.0,28921.0,0.366068,27.7011,0.035039
1171,Cuckoo,20,20,10000,True,28921.0,28921.0,0.444494,0.059655,0.035486
1172,Cuckoo,20,20,10000,True,14547.0,28921.0,0.364218,27.9258,0.037022
1173,Cuckoo,20,20,10000,True,28921.0,28921.0,0.444573,0.075105,0.03539
1174,Cuckoo,20,20,10000,True,14547.0,28921.0,0.365897,0.127589,0.035365
1175,Cuckoo,20,20,10000,True,28921.0,28921.0,0.444581,0.085381,0.03538
1176,Cuckoo,20,20,10000,True,14547.0,28921.0,0.40756,0.130365,0.03462
1177,Cuckoo,20,20,10000,True,28921.0,28921.0,0.483319,0.088667,0.036855
1178,Cuckoo,20,20,10000,True,14547.0,28921.0,0.48416,0.105381,0.038005
1179,Cuckoo,20,20,10000,True,28921.0,28921.0,0.562803,0.06174,0.037049
1180,CPI,40,40,10000,True,329.0,382.0,0.480457,0.117338,0.023496
1181,CPI,40,40,10000,True,382.0,329.0,0.362058,0.26066,0.000178
1182,CPI,40,40,10000,True,329.0,382.0,0.480066,28.202,0.025053
1183,CPI,40,40,10000,True,382.0,329.0,0.362261,0.26625,0.000189
1184,CPI,40,40,10000,True,329.0,382.0,0.480394,0.12221,0.02359
1185,CPI,40,40,10000,True,382.0,329.0,0.361818,0.263943,0.000182
1186,CPI,40,40,10000,True,329.0,382.0,0.480561,0.11942,0.023111
1187,CPI,40,40,10000,True,382.0,329.0,0.362272,0.25641,0.000186
1188,CPI,40,40,10000,True,329.0,382.0,0.480427,27.6316,0.023823
1189,CPI,40,40,10000,True,382.0,329.0,0.362264,0.272679,0.000181
1190,CPI,40,40,10000,True,329.0,382.0,0.480219,0.144572,0.023016
1191,CPI,40,40,10000,True,382.0,329.0,0.362249,0.296035,0.00017
1192,CPI,40,40,10000,True,329.0,382.0,0.480516,0.134728,0.022825
1193,CPI,40,40,10000,True,382.0,329.0,0.361859,0.290082,0.000174
1194,CPI,40,40,10000,True,329.0,382.0,0.480441,0.11938,0.024125
1195,CPI,40,40,10000,True,382.0,329.0,0.362268,0.264059,0.000172
1196,CPI,40,40,10000,True,329.0,382.0,0.480175,27.6469,0.023802
1197,CPI,40,40,10000,True,382.0,329.0,0.362247,0.293802,0.000183
1198,CPI,40,40,10000,True,329.0,382.0,0.480115,27.6174,0.024147
1199,CPI,40,40,10000,True,382.0,329.0,0.362218,0.259514,0.000186
1200,Cuckoo,30,30,10000,True,14637.0,29026.0,0.364909,30.1244,0.035062
1201,Cuckoo,30,30,10000,True,29026.0,29011.0,0.483742,0.07078,0.035164
1202,Cuckoo,30,30,10000,True,14637.0,29026.0,0.364329,28.4208,0.035868
1203,Cuckoo,30,30,10000,True,29026.0,29011.0,0.444745,0.070137,0.035701
1204,Cuckoo,30,30,10000,True,14637.0,29026.0,0.454996,27.7965,0.065568
1205,Cuckoo,30,30,10000,True,29026.0,29011.0,0.563617,0.065625,0.036358
1206,Cuckoo,30,30,10000,True,14637.0,29026.0,0.364873,0.164242,0.035507
1207,Cuckoo,30,30,10000,True,29026.0,29011.0,0.439606,0.092823,0.040447
1208,Cuckoo,30,30,10000,True,14637.0,29026.0,0.481815,0.133081,0.038425
1209,Cuckoo,30,30,10000,True,29026.0,29011.0,0.564643,0.077124,0.035458
1210,Cuckoo,30,30,10000,True,14637.0,29026.0,0.440655,27.7245,0.039414
1211,Cuckoo,30,30,10000,True,29026.0,29011.0,0.524311,0.073996,0.035829
1212,Cuckoo,30,30,10000,True,14637.0,29026.0,0.405611,0.113885,0.034575
1213,Cuckoo,30,30,10000,True,29026.0,29011.0,0.484373,0.058975,0.035758
1214,Cuckoo,30,30,10000,True,14637.0,29026.0,0.364646,0.130446,0.035884
1215,Cuckoo,30,30,10000,True,29026.0,29011.0,0.445436,0.065452,0.034666
1216,Cuckoo,30,30,10000,True,14637.0,29026.0,0.364721,0.125453,0.035783
1217,Cuckoo,30,30,10000,True,29026.0,29011.0,0.444082,0.078791,0.035995
1218,Cuckoo,30,30,10000,True,14637.0,29026.0,0.481461,0.122054,0.038894
1219,Cuckoo,30,30,10000,True,29026.0,29011.0,0.564941,0.070923,0.03525
1220,Cuckoo,0,0,10000,True,14412.0,28786.0,0.364713,0.137291,0.035519
1221,Cuckoo,0,0,10000,True,28786.0,28786.0,0.443384,0.09261,0.038518
1222,Cuckoo,0,0,10000,True,14412.0,28786.0,0.365757,0.145621,0.034228
1223,Cuckoo,0,0,10000,True,28786.0,28786.0,0.447554,0.092172,0.03444
1224,Cuckoo,0,0,10000,True,14412.0,28786.0,0.365874,0.122206,0.03421
