,algorithm,server,client,cardinality,success,bytes transmitted,bytes received,communication time(s),idle time(s),computation time(s)
66,IBLT,60,60,10000,True,917.0,5025.0,0.29978,0.0,0.003891
67,IBLT,60,60,10000,True,5025.0,917.0,0.419115,0.093477,1.5e-05
68,IBLT,60,60,10000,True,917.0,5025.0,0.339871,0.0,0.003839
69,IBLT,60,60,10000,True,5025.0,917.0,0.435399,0.084481,1.5e-05
70,IBLT,60,60,10000,True,917.0,5025.0,0.293614,0.0,0.004137
71,IBLT,60,60,10000,True,5025.0,917.0,0.381281,0.070517,1.4e-05
72,IBLT,60,60,10000,True,917.0,5025.0,0.294542,0.0,0.003911
73,IBLT,60,60,10000,True,5025.0,917.0,0.379551,0.085632,1.4e-05
74,IBLT,60,60,10000,True,917.0,5025.0,0.300299,0.0,0.004116
75,IBLT,60,60,10000,True,5025.0,917.0,0.415328,0.070064,1.4e-05
76,IBLT,60,60,10000,True,917.0,5025.0,0.31789,0.0,0.00384
77,IBLT,60,60,10000,True,5025.0,917.0,0.415534,0.085335,1.5e-05
78,IBLT,60,60,10000,True,917.0,5025.0,0.301564,0.0,0.003831
79,IBLT,60,60,10000,True,5025.0,917.0,0.418554,0.089217,1.5e-05
80,IBLT,50,50,10000,True,765.0,4152.0,0.382811,0.0,0.002931
81,IBLT,50,50,10000,True,4152.0,765.0,0.530367,0.084365,1.5e-05
82,IBLT,50,50,10000,True,765.0,4152.0,0.255603,0.0,0.00296
83,IBLT,50,50,10000,True,4152.0,765.0,0.341059,0.065709,1.3e-05
84,IBLT,50,50,10000,True,765.0,4152.0,0.295506,0.0,0.002949
85,IBLT,50,50,10000,True,4152.0,765.0,0.381537,0.073699,1.3e-05
86,IBLT,50,50,10000,True,765.0,4152.0,0.27346,0.0,0.003007
87,IBLT,50,50,10000,True,4152.0,765.0,0.378243,0.0666,1.4e-05
88,IBLT,50,50,10000,True,765.0,4152.0,0.260594,0.0,0.002981
89,IBLT,50,50,10000,True,4152.0,765.0,0.358285,0.067616,1.4e-05
90,IBLT,50,50,10000,True,765.0,4152.0,0.291561,0.0,0.00295
91,IBLT,50,50,10000,True,4152.0,765.0,0.379111,0.077908,1.9e-05
92,IBLT,50,50,10000,True,765.0,4152.0,0.570845,0.0,0.002949
93,IBLT,50,50,10000,True,4152.0,765.0,0.654182,0.087873,1.3e-05
94,IBLT,50,50,10000,True,765.0,4152.0,0.255574,0.0,0.00311
95,IBLT,50,50,10000,True,4152.0,765.0,0.341371,0.081961,1.4e-05
96,IBLT,50,50,10000,True,765.0,4152.0,0.543372,0.0,0.002978
97,IBLT,50,50,10000,True,4152.0,765.0,0.659154,0.082407,1.8e-05
98,IBLT,50,50,10000,True,765.0,4152.0,0.660598,0.0,0.002959
99,IBLT,50,50,10000,True,4152.0,765.0,0.742088,0.062012,1.8e-05
100,IBLT,40,40,10000,True,617.0,3502.0,0.252441,0.0,0.00247
101,IBLT,40,40,10000,True,3502.0,617.0,0.408307,0.063995,9e-06
102,IBLT,40,40,10000,True,617.0,3502.0,0.250296,0.0,0.002348
103,IBLT,40,40,10000,True,3502.0,617.0,0.440122,0.059387,8e-06
104,IBLT,40,40,10000,True,617.0,3502.0,0.250465,0.0,0.002356
105,IBLT,40,40,10000,True,3502.0,617.0,0.337301,0.084801,9e-06
106,IBLT,40,40,10000,True,617.0,3502.0,0.252663,0.0,0.002475
107,IBLT,40,40,10000,True,3502.0,617.0,0.337561,0.082178,8e-06
108,IBLT,40,40,10000,True,617.0,3502.0,0.297423,0.0,0.002337
109,IBLT,40,40,10000,True,3502.0,617.0,0.379679,0.056769,9e-06
110,IBLT,40,40,10000,True,617.0,3502.0,0.252322,0.0,0.002369
111,IBLT,40,40,10000,True,3502.0,617.0,0.339486,0.060462,9e-06
112,IBLT,40,40,10000,True,617.0,3502.0,0.252357,0.0,0.00233
113,IBLT,40,40,10000,True,3502.0,617.0,0.33754,0.07383,1.1e-05
114,IBLT,40,40,10000,True,617.0,3502.0,0.420007,0.0,0.002337
115,IBLT,40,40,10000,True,3502.0,617.0,0.501495,0.062901,1.1e-05
116,IBLT,40,40,10000,True,617.0,3502.0,0.292531,0.0,0.002366
117,IBLT,40,40,10000,True,3502.0,617.0,0.377423,0.078731,9e-06
118,IBLT,40,40,10000,True,617.0,3502.0,0.25219,0.0,0.002338
119,IBLT,40,40,10000,True,3502.0,617.0,0.339196,0.068687,1.3e-05
120,IBLT,30,30,10000,True,467.0,2630.0,0.295585,0.0,0.001749
121,IBLT,30,30,10000,True,2630.0,467.0,0.443159,0.091779,6e-06
122,IBLT,30,30,10000,True,467.0,2630.0,0.295415,0.0,0.001747
123,IBLT,30,30,10000,True,2630.0,467.0,0.37324,0.068882,6e-06
124,IBLT,30,30,10000,True,467.0,2630.0,0.295334,0.0,0.001857
125,IBLT,30,30,10000,True,2630.0,467.0,1.09381,0.067015,7e-06
126,IBLT,30,30,10000,True,467.0,2630.0,0.296708,0.0,0.001874
127,IBLT,30,30,10000,True,2630.0,467.0,0.400251,0.095692,6e-06
128,IBLT,30,30,10000,True,467.0,2630.0,0.295636,0.0,0.001746
129,IBLT,30,30,10000,True,2630.0,467.0,0.397061,0.082651,7e-06
130,IBLT,30,30,10000,True,467.0,2630.0,0.535505,0.0,0.001775
131,IBLT,30,30,10000,True,2630.0,467.0,0.621032,0.096549,6e-06
132,IBLT,30,30,10000,True,467.0,2630.0,0.44908,0.0,0.001746
133,IBLT,30,30,10000,True,2630.0,467.0,0.575073,0.093489,7e-06
134,IBLT,30,30,10000,True,467.0,2630.0,0.252425,0.0,0.001763
135,IBLT,30,30,10000,True,2630.0,467.0,0.34207,0.083303,7e-06
136,IBLT,30,30,10000,True,467.0,2630.0,0.535091,0.0,0.001743
137,IBLT,30,30,10000,True,2630.0,467.0,0.62221,0.064611,7e-06
138,IBLT,30,30,10000,True,467.0,2630.0,0.252345,0.0,0.001783
139,IBLT,30,30,10000,True,2630.0,467.0,0.352426,0.079742,9e-06
140,IBLT,20,20,10000,True,317.0,1763.0,0.288139,0.0,0.001203
141,IBLT,20,20,10000,True,1763.0,317.0,0.400067,0.071596,6e-06
142,IBLT,20,20,10000,True,317.0,1763.0,0.288163,0.0,0.001193
143,IBLT,20,20,10000,True,1763.0,317.0,0.360077,0.087328,5e-06
144,IBLT,20,20,10000,True,317.0,1763.0,0.280937,0.0,0.001219
145,IBLT,20,20,10000,True,1763.0,317.0,0.360151,0.080339,5e-06
146,IBLT,20,20,10000,True,317.0,1763.0,0.350039,0.0,0.001241
147,IBLT,20,20,10000,True,1763.0,317.0,0.439918,0.094603,8e-06
148,IBLT,20,20,10000,True,317.0,1763.0,0.431898,0.0,0.001346
149,IBLT,20,20,10000,True,1763.0,317.0,0.523865,0.076557,6e-06
150,IBLT,20,20,10000,True,317.0,1763.0,0.277928,0.0,0.00122
151,IBLT,20,20,10000,True,1763.0,317.0,0.359843,0.079219,5e-06
152,IBLT,20,20,10000,True,317.0,1763.0,0.240196,0.0,0.001183
153,IBLT,20,20,10000,True,1763.0,317.0,0.320145,0.084597,5e-06
154,IBLT,20,20,10000,True,317.0,1763.0,0.24006,0.0,0.00119
155,IBLT,20,20,10000,True,1763.0,317.0,0.320172,0.059184,5e-06
156,IBLT,20,20,10000,True,317.0,1763.0,0.279943,0.0,0.001173
157,IBLT,20,20,10000,True,1763.0,317.0,0.360107,0.091124,6e-06
158,IBLT,20,20,10000,True,317.0,1763.0,0.280791,0.0,0.001216
159,IBLT,20,20,10000,True,1763.0,317.0,0.359116,0.086526,5e-06
160,IBLT,10,10,10000,True,167.0,886.0,0.298401,0.0,0.000601
161,IBLT,10,10,10000,True,886.0,167.0,0.401213,0.069623,6e-06
162,IBLT,10,10,10000,True,167.0,886.0,0.291429,0.0,0.000624
163,IBLT,10,10,10000,True,886.0,167.0,0.360031,0.058066,6e-06
164,IBLT,10,10,10000,True,167.0,886.0,0.293454,0.0,0.000596
165,IBLT,10,10,10000,True,886.0,167.0,0.360232,0.071532,4e-06
166,IBLT,10,10,10000,True,167.0,886.0,0.2934,0.0,0.000694
167,IBLT,10,10,10000,True,886.0,167.0,0.359999,0.057947,6e-06
168,IBLT,10,10,10000,True,167.0,886.0,0.570371,0.0,0.000597
169,IBLT,10,10,10000,True,886.0,167.0,0.639708,0.081352,6e-06
170,IBLT,10,10,10000,True,167.0,886.0,0.293517,0.0,0.000596
171,IBLT,10,10,10000,True,886.0,167.0,0.36016,0.064586,4e-06
172,IBLT,10,10,10000,True,167.0,886.0,0.293522,0.0,0.000597
173,IBLT,10,10,10000,True,886.0,167.0,0.359956,0.090327,5e-06
174,IBLT,10,10,10000,True,167.0,886.0,0.334244,0.0,0.000629
175,IBLT,10,10,10000,True,886.0,167.0,0.399774,0.080324,5e-06
176,IBLT,10,10,10000,True,167.0,886.0,0.333083,0.0,0.000596
177,IBLT,10,10,10000,True,886.0,167.0,0.394748,0.084103,5e-06
178,IBLT,10,10,10000,True,167.0,886.0,0.320494,0.0,0.000681
179,IBLT,10,10,10000,True,886.0,167.0,0.802031,0.083448,6e-06
180,IBLT,100,100,10000,True,1516.0,8278.0,0.293543,0.0,0.005954
181,IBLT,100,100,10000,True,8278.0,1516.0,0.440916,0.092402,1.9e-05
182,IBLT,100,100,10000,True,1516.0,8278.0,0.318992,0.0,0.006064
183,IBLT,100,100,10000,True,8278.0,1516.0,0.422555,0.088079,1.9e-05
184,IBLT,100,100,10000,True,1516.0,8278.0,0.275941,0.0,0.005906
185,IBLT,100,100,10000,True,8278.0,1516.0,0.37997,0.061296,1.8e-05
186,IBLT,100,100,10000,True,1516.0,8278.0,0.259936,0.0,0.005916
187,IBLT,100,100,10000,True,8278.0,1516.0,0.379811,0.071065,1.6e-05
188,IBLT,100,100,10000,True,1516.0,8278.0,0.249064,0.0,0.006337
189,IBLT,100,100,10000,True,8278.0,1516.0,0.331743,0.094653,2.3e-05
190,IBLT,100,100,10000,True,1516.0,8278.0,0.529821,0.0,0.006342
191,IBLT,100,100,10000,True,8278.0,1516.0,0.621092,0.066129,1.8e-05
192,IBLT,100,100,10000,True,1516.0,8278.0,0.271765,0.0,0.005948
193,IBLT,100,100,10000,True,8278.0,1516.0,0.379885,0.063659,2.1e-05
194,IBLT,100,100,10000,True,1516.0,8278.0,0.27688,0.0,0.005902
195,IBLT,100,100,10000,True,8278.0,1516.0,0.379425,0.087394,1.7e-05
196,IBLT,100,100,10000,True,1516.0,8278.0,0.295093,0.0,0.005936
197,IBLT,100,100,10000,True,8278.0,1516.0,0.380084,0.076261,1.6e-05
198,IBLT,100,100,10000,True,1516.0,8278.0,0.250046,0.0,0.006377
199,IBLT,100,100,10000,True,8278.0,1516.0,0.338946,0.071566,1.8e-05
200,IBLT,0,0,10000,True,17.0,232.0,0.322078,0.0,3e-06
201,IBLT,0,0,10000,True,232.0,17.0,0.401981,0.091703,2e-06
202,IBLT,0,0,10000,True,17.0,232.0,0.289883,0.0,4e-06
203,IBLT,0,0,10000,True,232.0,17.0,0.361137,0.060388,3e-06
204,IBLT,0,0,10000,True,17.0,232.0,0.281969,0.0,4e-06
205,IBLT,0,0,10000,True,232.0,17.0,0.358692,0.089271,3e-06
206,IBLT,0,0,10000,True,17.0,232.0,0.281983,0.0,3e-06
207,IBLT,0,0,10000,True,232.0,17.0,0.372108,0.097929,1e-06
208,IBLT,0,0,10000,True,17.0,232.0,0.281944,0.0,3e-06
209,IBLT,0,0,10000,True,232.0,17.0,0.362052,0.060618,2e-06
210,IBLT,0,0,10000,True,17.0,232.0,0.282868,0.0,4e-06
211,IBLT,0,0,10000,True,232.0,17.0,0.361005,0.063693,3e-06
212,IBLT,0,0,10000,True,17.0,232.0,0.283955,0.0,3e-06
213,IBLT,0,0,10000,True,232.0,17.0,0.361854,0.095898,3e-06
214,IBLT,0,0,10000,True,17.0,232.0,0.283965,0.0,4e-06
215,IBLT,0,0,10000,True,232.0,17.0,0.363813,0.093313,3e-06
216,IBLT,0,0,10000,True,17.0,232.0,0.285791,0.0,4e-06
217,IBLT,0,0,10000,True,232.0,17.0,0.360873,0.082772,3e-06
218,IBLT,0,0,10000,True,17.0,232.0,0.321849,0.0,4e-06
219,IBLT,0,0,10000,True,232.0,17.0,0.402032,0.076061,3e-06
220,IBLT,900,900,10000,True,13480.0,73473.0,0.757231,0.0,0.056111
221,IBLT,900,900,10000,True,73473.0,13480.0,1.13152,0.085652,0.000132
222,IBLT,900,900,10000,True,13480.0,73473.0,1.34292,0.0,0.054091
223,IBLT,900,900,10000,True,73473.0,13480.0,1.52301,0.072501,0.00013
224,IBLT,900,900,10000,True,13480.0,73473.0,2.26435,0.0,0.055687
225,IBLT,900,900,10000,True,73473.0,13480.0,2.44908,0.077847,0.000138
226,IBLT,900,900,10000,True,13480.0,73473.0,1.86593,0.0,0.055354
227,IBLT,900,900,10000,True,73473.0,13480.0,2.02783,0.090196,0.000131
228,IBLT,900,900,10000,True,13480.0,73473.0,1.42013,0.0,0.055097
229,IBLT,900,900,10000,True,73473.0,13480.0,1.59575,0.093945,0.000131
230,IBLT,900,900,10000,True,13480.0,73473.0,1.38881,0.0,0.055727
231,IBLT,900,900,10000,True,73473.0,13480.0,1.57898,0.058098,0.00013
232,IBLT,900,900,10000,True,13480.0,73473.0,1.15464,0.0,0.054087
233,IBLT,900,900,10000,True,73473.0,13480.0,1.31404,0.068276,0.000131
234,IBLT,900,900,10000,True,13480.0,73473.0,1.52226,0.0,0.054095
235,IBLT,900,900,10000,True,73473.0,13480.0,1.67591,0.095807,0.000142
236,IBLT,900,900,10000,True,13480.0,73473.0,3.38656,0.0,0.054234
237,IBLT,900,900,10000,True,73473.0,13480.0,3.65137,0.082446,0.000139
238,IBLT,900,900,10000,True,13480.0,73473.0,0.818353,0.0,0.055913
239,IBLT,900,900,10000,True,73473.0,13480.0,0.981089,0.085989,0.000133
