,algorithm,server,client,cardinality,success,bytes transmitted,bytes received,communication time(s),idle time(s),computation time(s)
69,CPI,400,400,10000,True,3262.0,3209.0,0.509966,1.78999,0.001404
70,CPI,400,400,10000,True,3209.0,3262.0,0.572793,0.0,1.50752
71,CPI,400,400,10000,True,3262.0,3209.0,0.470262,1.79527,0.001392
72,CPI,400,400,10000,True,3209.0,3262.0,9.45754,0.0,1.48028
73,CPI,400,400,10000,True,3262.0,3209.0,0.405634,10.7053,0.001413
74,CPI,400,400,10000,True,3209.0,3262.0,0.618561,0.0,1.47747
75,CPI,400,400,10000,True,3262.0,3209.0,0.404856,1.8715,0.001403
76,CPI,400,400,10000,True,3209.0,3262.0,0.483792,0.0,1.48154
77,CPI,400,400,10000,True,3262.0,3209.0,0.382892,1.7475,0.001407
78,CPI,400,400,10000,True,3209.0,3262.0,1.01051,0.0,1.49043
79,CPI,400,400,10000,True,3262.0,3209.0,0.710353,2.01274,0.001413
80,CPI,600,600,10000,True,4809.0,4862.0,0.503797,0.0,4.30442
81,CPI,600,600,10000,True,4862.0,4809.0,0.569416,4.6058,0.002069
82,CPI,600,600,10000,True,4809.0,4862.0,0.502743,0.0,4.43379
83,CPI,600,600,10000,True,4862.0,4809.0,21.4157,4.69637,0.002081
84,CPI,600,600,10000,True,4809.0,4862.0,0.447503,0.0,4.28011
85,CPI,600,600,10000,True,4862.0,4809.0,2.30465,4.52462,0.002098
86,CPI,600,600,10000,True,4809.0,4862.0,0.496687,0.0,4.38568
87,CPI,600,600,10000,True,4862.0,4809.0,13.2279,4.6405,0.002165
88,CPI,600,600,10000,True,4809.0,4862.0,0.54463,0.0,4.29387
89,CPI,600,600,10000,True,4862.0,4809.0,0.394111,4.61351,0.002052
90,CPI,600,600,10000,True,4809.0,4862.0,0.456711,0.0,4.35674
91,CPI,600,600,10000,True,4862.0,4809.0,0.402569,4.59657,0.002326
92,CPI,600,600,10000,True,4809.0,4862.0,0.600771,0.0,4.41191
93,CPI,600,600,10000,True,4862.0,4809.0,0.393223,4.80741,0.002058
94,CPI,600,600,10000,True,4809.0,4862.0,0.811697,0.0,4.33041
95,CPI,600,600,10000,True,4862.0,4809.0,0.673063,4.64195,0.002059
96,CPI,600,600,10000,True,4809.0,4862.0,0.787657,0.0,4.29198
97,CPI,600,600,10000,True,4862.0,4809.0,0.636074,4.62749,0.002095
98,CPI,600,600,10000,True,4809.0,4862.0,0.597737,0.0,4.34768
99,CPI,600,600,10000,True,4862.0,4809.0,0.471453,4.64411,0.002055
100,CPI,300,300,10000,True,2409.0,2462.0,0.90051,0.0,0.771289
101,CPI,300,300,10000,True,2462.0,2409.0,0.655639,1.73113,0.00113
