,algorithm,server,client,cardinality,success,bytes transmitted,bytes received,communication time(s),idle time(s),computation time(s)
73,CPI,90,90,10000,True,782.0,729.0,0.378708,0.351877,0.000346
74,CPI,90,90,10000,True,729.0,782.0,0.490484,0.0,27.4866
75,CPI,90,90,10000,True,782.0,729.0,0.378874,0.340827,0.000355
76,CPI,90,90,10000,True,729.0,782.0,0.490771,0.0,0.184556
77,CPI,90,90,10000,True,782.0,729.0,0.378437,0.343645,0.000345
78,CPI,90,90,10000,True,729.0,782.0,0.490621,0.0,27.4959
79,CPI,90,90,10000,True,782.0,729.0,0.378735,0.348281,0.000371
80,CPI,90,90,10000,True,729.0,782.0,0.490893,0.0,0.186841
81,CPI,90,90,10000,True,782.0,729.0,0.37848,0.34548,0.000341
82,CPI,90,90,10000,True,729.0,782.0,0.490638,0.0,27.5078
83,CPI,90,90,10000,True,782.0,729.0,0.378375,0.371159,0.000351
84,CPI,90,90,10000,True,729.0,782.0,0.490723,0.0,27.4002
85,CPI,90,90,10000,True,782.0,729.0,0.378797,0.357805,0.000373
86,CPI,90,90,10000,True,728.0,782.0,0.490837,0.0,27.5057
87,CPI,90,90,10000,True,782.0,728.0,0.378525,0.362184,0.000351
88,CPI,90,90,10000,True,729.0,782.0,0.490618,0.0,27.4713
89,CPI,90,90,10000,True,782.0,729.0,0.378822,0.348283,0.000353
90,CPI,90,90,10000,True,729.0,782.0,0.490717,0.0,1.76001
91,CPI,90,90,10000,True,782.0,729.0,0.379143,0.365984,0.000364
92,CPI,90,90,10000,True,729.0,782.0,0.490575,0.0,2.17314
93,CPI,90,90,10000,True,782.0,729.0,0.378568,0.355013,0.000357
94,CPI,90,90,10000,True,729.0,782.0,0.4905,0.0,26.0037
95,CPI,90,90,10000,True,782.0,729.0,0.378693,0.369604,0.000352
96,CPI,90,90,10000,True,729.0,782.0,0.490749,0.0,27.463
97,CPI,90,90,10000,True,782.0,729.0,0.378446,0.358328,0.00035
98,CPI,90,90,10000,True,729.0,782.0,0.490601,0.0,27.4696
99,CPI,90,90,10000,True,782.0,729.0,0.378501,0.342963,0.000355
100,CPI,90,90,10000,True,729.0,782.0,0.490612,0.0,27.4993
101,CPI,90,90,10000,True,782.0,729.0,0.378388,0.357676,0.000351
102,CPI,90,90,10000,True,729.0,782.0,0.490592,0.0,0.185957
103,CPI,90,90,10000,True,782.0,729.0,0.378881,0.350688,0.000367
104,CPI,90,90,10000,True,729.0,782.0,0.490549,0.0,27.3836
105,CPI,90,90,10000,True,782.0,729.0,0.378261,0.346635,0.000351
106,CPI,90,90,10000,True,729.0,782.0,0.490647,0.0,27.457
107,CPI,90,90,10000,True,782.0,729.0,0.378431,0.340828,0.000361
108,CPI,90,90,10000,True,729.0,782.0,0.490646,0.0,0.175252
109,CPI,90,90,10000,True,782.0,729.0,0.378679,0.343003,0.000357
110,CPI,90,90,10000,True,729.0,782.0,0.490578,0.0,27.5053
111,CPI,90,90,10000,True,782.0,729.0,0.378615,0.353269,0.000363
112,CPI,90,90,10000,True,729.0,782.0,0.490476,0.0,0.166882
113,CPI,90,90,10000,True,782.0,729.0,0.378838,0.337706,0.000345
114,CPI,90,90,10000,True,729.0,782.0,0.490654,0.0,0.197014
115,CPI,90,90,10000,True,782.0,729.0,0.378645,0.365296,0.000354
116,CPI,90,90,10000,True,729.0,782.0,0.490719,0.0,27.409
117,CPI,90,90,10000,True,782.0,729.0,0.378609,0.364789,0.000371
118,CPI,90,90,10000,True,729.0,782.0,0.490326,0.0,27.2742
119,CPI,90,90,10000,True,782.0,729.0,0.378715,0.348295,0.000374
120,CPI,90,90,10000,True,729.0,782.0,0.490724,0.0,26.4723
121,CPI,90,90,10000,True,782.0,729.0,0.37835,0.350039,0.00036
122,CPI,90,90,10000,True,729.0,782.0,0.490672,0.0,0.183155
123,CPI,90,90,10000,True,782.0,729.0,0.378066,0.350017,0.000352
124,CPI,90,90,10000,True,729.0,782.0,0.490417,0.0,0.211537
125,CPI,90,90,10000,True,782.0,729.0,0.378141,0.375232,0.000346
126,CPI,90,90,10000,True,729.0,782.0,0.490774,0.0,26.4995
127,CPI,90,90,10000,True,782.0,729.0,0.378234,0.359605,0.000362
128,CPI,90,90,10000,True,729.0,782.0,0.490582,0.0,27.4762
129,CPI,90,90,10000,True,782.0,729.0,0.378733,0.347322,0.000358
130,CPI,90,90,10000,True,729.0,782.0,0.490717,0.0,0.18873
131,CPI,90,90,10000,True,782.0,729.0,0.3787,0.339304,0.000351
132,CPI,90,90,10000,True,729.0,782.0,0.490675,0.0,0.226553
133,CPI,90,90,10000,True,782.0,729.0,0.378462,0.369283,0.000349
134,CPI,90,90,10000,True,729.0,782.0,0.490665,0.0,0.187024
135,CPI,90,90,10000,True,782.0,729.0,0.378606,0.348128,0.00035
136,CPI,90,90,10000,True,729.0,782.0,0.490604,0.0,0.185129
137,CPI,90,90,10000,True,782.0,729.0,0.37857,0.338451,0.000357
138,CPI,90,90,10000,True,729.0,782.0,0.490535,0.0,0.204252
139,CPI,90,90,10000,True,782.0,729.0,0.37884,0.354276,0.000359
140,CPI,90,90,10000,True,729.0,782.0,0.490662,0.0,0.367876
141,CPI,90,90,10000,True,782.0,729.0,0.378538,0.347056,0.000345
142,CPI,90,90,10000,True,729.0,782.0,0.490543,0.0,0.179441
143,CPI,90,90,10000,True,782.0,729.0,0.378449,0.343397,0.000346
144,CPI,90,90,10000,True,729.0,782.0,0.490659,0.0,0.221311
145,CPI,90,90,10000,True,782.0,729.0,0.378276,0.375681,0.000357
146,CPI,90,90,10000,True,729.0,782.0,0.490489,0.0,27.4745
147,CPI,90,90,10000,True,782.0,729.0,0.378935,0.344545,0.00035
148,CPI,90,90,10000,True,729.0,782.0,0.490803,0.0,0.213385
149,CPI,90,90,10000,True,782.0,729.0,0.378892,0.346378,0.000413
150,CPI,90,90,10000,True,729.0,782.0,0.490581,0.0,27.5107
151,CPI,90,90,10000,True,782.0,729.0,0.378379,0.372697,0.000355
152,CPI,90,90,10000,True,729.0,782.0,0.490596,0.0,27.3913
