,algorithm,server,client,cardinality,success,bytes transmitted,bytes received,communication time(s),idle time(s),computation time(s)
0,CPI,0,0,10000,True,13.0,62.0,0.479908,0.0,9.8e-05
1,CPI,0,0,10000,True,62.0,13.0,0.36,0.260299,3.3e-05
2,CPI,0,0,10000,True,13.0,62.0,0.480069,0.0,5.1e-05
3,CPI,0,0,10000,True,62.0,13.0,0.361766,0.26664,3.3e-05
4,CPI,0,0,10000,True,13.0,62.0,0.479993,0.0,9.4e-05
5,CPI,0,0,10000,True,62.0,13.0,0.359792,0.270022,3.6e-05
6,CPI,0,0,10000,True,13.0,62.0,0.480032,0.0,5.8e-05
7,CPI,0,0,10000,True,62.0,13.0,0.360883,0.29553,4.3e-05
8,CPI,0,0,10000,True,13.0,62.0,0.480027,0.0,5.4e-05
9,CPI,0,0,10000,True,62.0,13.0,0.361962,0.288213,3.3e-05
10,CPI,0,0,10000,True,13.0,62.0,0.480093,0.0,8.3e-05
11,CPI,0,0,10000,True,62.0,13.0,0.361681,0.281293,3.4e-05
12,CPI,0,0,10000,True,13.0,62.0,0.479948,0.0,6.6e-05
13,CPI,0,0,10000,True,62.0,13.0,0.362034,0.295517,3.1e-05
14,CPI,0,0,10000,True,13.0,62.0,0.480122,0.0,6.8e-05
15,CPI,0,0,10000,True,62.0,13.0,0.36174,0.289343,3.4e-05
16,CPI,0,0,10000,True,13.0,62.0,0.479926,0.0,6.5e-05
17,CPI,0,0,10000,True,62.0,13.0,0.36199,0.258119,3e-05
18,CPI,0,0,10000,True,13.0,62.0,0.480417,0.0,6.6e-05
19,CPI,0,0,10000,True,62.0,13.0,0.3621,0.286238,3.4e-05
20,IBLT,60,60,10000,True,917.0,5025.0,0.252413,0.0,0.003863
21,IBLT,60,60,10000,True,5025.0,917.0,0.452465,0.074198,1.6e-05
22,IBLT,60,60,10000,True,917.0,5025.0,0.252552,0.0,0.003894
23,IBLT,60,60,10000,True,5025.0,917.0,0.339322,0.076085,1.8e-05
24,IBLT,60,60,10000,True,917.0,5025.0,0.252621,0.0,0.003902
25,IBLT,60,60,10000,True,5025.0,917.0,0.339219,0.058869,1.5e-05
26,IBLT,60,60,10000,True,917.0,5025.0,0.252645,0.0,0.003853
27,IBLT,60,60,10000,True,5025.0,917.0,0.339376,0.081553,1.3e-05
28,IBLT,60,60,10000,True,917.0,5025.0,0.251628,0.0,0.003837
29,IBLT,60,60,10000,True,5025.0,917.0,0.339401,0.065366,1.5e-05
30,IBLT,60,60,10000,True,917.0,5025.0,0.251667,0.0,0.003827
31,IBLT,60,60,10000,True,5025.0,917.0,0.339395,0.072281,1.4e-05
32,IBLT,60,60,10000,True,917.0,5025.0,0.251444,0.0,0.003881
33,IBLT,60,60,10000,True,5025.0,917.0,0.339267,0.092508,1.4e-05
34,IBLT,60,60,10000,True,917.0,5025.0,0.252441,0.0,0.003854
35,IBLT,60,60,10000,True,5025.0,917.0,0.339559,0.059053,1.3e-05
36,IBLT,60,60,10000,True,917.0,5025.0,0.252336,0.0,0.003879
37,IBLT,60,60,10000,True,5025.0,917.0,0.339367,0.094086,2e-05
38,IBLT,60,60,10000,True,917.0,5025.0,0.251781,0.0,0.003862
39,IBLT,60,60,10000,True,5025.0,917.0,0.339186,0.05881,1.5e-05
40,CPI,1000,1000,10000,True,8009.0,8062.0,0.467101,0.0,17.8552
41,CPI,1000,1000,10000,True,8062.0,8009.0,0.403512,18.1134,0.003403
42,CPI,1000,1000,10000,True,8009.0,8062.0,0.464485,0.0,17.4392
43,CPI,1000,1000,10000,True,8062.0,8009.0,0.408106,17.6699,0.003409
44,CPI,1000,1000,10000,True,8009.0,8062.0,0.466847,0.0,17.2419
45,CPI,1000,1000,10000,True,8062.0,8009.0,0.407594,17.4767,0.003417
46,CPI,1000,1000,10000,True,8009.0,8062.0,0.466806,0.0,17.2369
47,CPI,1000,1000,10000,True,8062.0,8009.0,0.406808,17.4641,0.003476
48,CPI,1000,1000,10000,True,8009.0,8062.0,0.466545,0.0,17.2336
49,CPI,1000,1000,10000,True,8062.0,8009.0,0.406943,17.4511,0.003521
50,CPI,1000,1000,10000,True,8009.0,8062.0,0.466773,0.0,17.5028
51,CPI,1000,1000,10000,True,8062.0,8009.0,0.406732,17.7464,0.003396
52,CPI,1000,1000,10000,True,8009.0,8062.0,0.466476,0.0,20.5388
53,CPI,1000,1000,10000,True,8062.0,8009.0,0.409716,20.7792,0.00354
54,CPI,1000,1000,10000,True,8009.0,8062.0,0.466702,0.0,17.2649
55,CPI,1000,1000,10000,True,8062.0,8009.0,0.406645,17.5183,0.003429
56,CPI,1000,1000,10000,True,8009.0,8062.0,0.466733,0.0,17.295
57,CPI,1000,1000,10000,True,8062.0,8009.0,0.406625,17.5352,0.003405
58,CPI,1000,1000,10000,True,8009.0,8062.0,0.466579,0.0,17.2395
59,CPI,1000,1000,10000,True,8062.0,8009.0,0.406699,17.4707,0.003409
60,CPI,100,100,10000,True,809.0,862.0,0.490567,0.0,0.080389
61,CPI,100,100,10000,True,862.0,809.0,0.379726,0.370767,0.000386
